,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
29376,G:MT Greenwich Mean Time,1999,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"Six London school-leavers attempt to make it in the world, balancing the challenge of trying to make a name for themselves in the music industry against the pressures and tragedies of everyday life."
29378,To Kill a King,2003,insufficient sample,5.0,insufficient sample,5.0,Missing,Missing,"A recounting of the relationship between General Fairfax and Oliver Cromwell, as they try to cope with the consequences of deposing King Charles I."
29379,Chokeslam,2016,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"A mild-mannered deli clerk finally gets a second chance to pursue his high school sweetheart, a notorious female professional wrestler, when she returns for their ten-year reunion."
29380,Overdrive,2017,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line."
29381,Le libertin,2000,insufficient sample,4.0,Missing,Missing,Missing,Missing,French philosopher Denis Diderot produces the first encyclopedia while indulging in 18th-century decadence.
29385,Junction 48,2016,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Set against a backdrop of the Israeli-Palestinian conflict, Palestinian rapper Kareem and his singer girlfriend Manar struggle, love and make music in their crime-ridden ghetto and Tel Aviv's hip-hop club scene."
29387,Independents' Day,2016,insufficient sample,4.0,insufficient sample,10.0,Missing,Missing,"Aliens invade, this time delivering a clear ultimatum. The fate of humanity hangs in the balance as the U.S. President and citizens decide if these aliens are to be trusted… or feared."
29388,El auge del humano,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Buenos Aires. Exe, 25 years old, has just lost his job and is not looking for another one. His neighbors and friends seem as odd to him as they always do. Online, he meets Alf, a boy from Mozambique who is also bored with his job and who is about to follow Archie, another boy who has run away into the jungle. Through the dense vegetation of the forest, Archie tracks ants back to their nest. One of them wanders off course and comes across Canh, a Filipino, sitting on top of a giant heap of earth and who is about to go back to his strange, beautiful home town, where he too has a miserable job."
29389,Tour de Pharmacy,2017,insufficient sample,1.0,0.2,25.0,Missing,Missing,A mockumentary that chronicles the prevalence of doping in the world of professional cycling.
29390,Rumba,2008,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Teachers in a rural school, happy couple Fiona and Dom have a common passion: Latin Dancing. One night, after a glorious dance competition, they have a car accident and see their lives turn upside down. Rumba or how optimism and humour can overcome fatality!"
29392,Doctor Who: Time Crash,2007,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"After Martha Jones parts company with the Doctor, his TARDIS collides with another, and he comes face to face with one of his previous incarnations."
29393,Der kleine Nazi,2010,Missing,Missing,insufficient sample,3.0,Missing,Missing,At a New Year's Eve a Nazi family discovers that the daughter's groom is a Jew.
29395,Ashes and Snow,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Ashes and Snow, a film by Gregory Colbert, uses both still and movie cameras to explore extraordinary interactions between humans and animals. The 60-minute feature is a poetic narrative rather than a documentary. It aims to lift the natural and artificial barriers between humans and other species, dissolving the distance that exists between them."
29397,Min bedste fjende,2010,Missing,Missing,Missing,Missing,Missing,Missing,"Sensitive 12-year-old Alf is the low man on his class' totem pole, and he's sick of it. Forming a secret, Machiavellian alliance with another student who also has grown weary of being bullied, he hatches a plan to throw a wrench into the well-oiled gears of the school social order. Everything seems to go according to plan, until Alf discovers that turning the tables on his tormentors has its own dire consequences."
29400,Seinfeld: How It Began,2004,Missing,Missing,insufficient sample,5.0,Missing,Missing,A documentary detailing the troubled beginnings of the legendary tv show.
29401,Jogwa - The Awakening,2009,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Jogwa actually means alms given to a person, usually known as a jogta or a jogtini. They are forced by the society to give up everything and serve God. A jogta has to give up the fact of being a man and suppress all his desires. This tradition was followed in the rural areas in the ancient times and like any tradition was flexible enough for those in power to misuse it. It is known to be still followed in some villages in Karnataka.Jogwa is a love story between jogta played by Uupendra Limaye and jogtini played by Mukta Barve."
29403,Sniper 3,2004,Missing,Missing,insufficient sample,8.0,Missing,Missing,"Master Gunnery Sergeant Thomas Beckett is the U.S. Marine Corps' most decorated sniper. His has taken out warlords, drug lords, assassins, and bitter foes. This time, he's going after a friend."
29404,The Binding,2016,insufficient sample,5.0,insufficient sample,9.0,Missing,Missing,A young woman's faith is put to the ultimate test when she is forced to uncover the truth behind her husband's horrific visions.
29406,Cru,2014,Missing,Missing,Missing,Missing,Missing,Missing,"A tight knit group of young high school athletes have a terrible crash after winning the state championship -- a catastrophe that will shape all their lives. But as adults, some 15 years later, they come together again for a reunion that will open olds wounds, expose long-hidden secrets -- and pave the road to forgiveness and redemption."
29407,Devil's Gate,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Set in the small town of Devil's Gate, North Dakota, the film examines the disappearance of a local woman and her young son. Schull plays an FBI agent who helps the local sheriff search for answers. Partnering with a deputy , they track down the missing woman's husband and find that nothing is as it seems."
29409,Obit,2017,insufficient sample,2.0,Missing,Missing,Missing,Missing,"How do you put a life into 500 words? Ask the staff obituary writers at the New York Times. OBIT is a first-ever glimpse into the daily rituals, joys and existential angst of the Times obit writers, as they chronicle life after death on the front lines of history."
29410,American Anarchist,2016,Missing,Missing,Missing,Missing,Missing,Missing,"The story of one of the most infamous books ever written, ""The Anarchist Cookbook,"" and the role it's played in the life of its author, now 65, who wrote it at 19 in the midst of the counterculture upheaval of the late '60s and early '70s."
29411,"Kanelia kainaloon, Tatu ja Patu!",2016,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"A young girl and her two friends from the exceptionally strange land of Oddsville make plans to celebrate Christmas together, but when she is late to pick them up from the train station, the pair wander out on their own leading to a delightful series of hilarious mishaps, inventions, and flights of fancy - until they find their little friend, who finally shows them the true meaning of Christmas."
29412,La fille de Brest,2016,insufficient sample,5.0,Missing,Missing,Missing,Missing,"In the hospital where she works in Brest, France, a lung specialist discovers a direct link between suspicious deaths and state-approved medicine. She fights single-handedly for the truth to come out."
29413,Dansen op de vulkaan,2014,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Maarten is just a normal 16 year old boy. After school he likes to hang out in the park with his friends, listen to music, game with his best friend Stefan and go to the dance school as often as possible. His favourite dance partner is Roxanne. No one, especially Roxanne, can know that Maarten is chronically ill. He has a serious metabolic disease and is not likely to grow old. Despite of his disease and worried parents, Maarten wants to live life to the fullest. When his body betrays him more often than not, he starts to realise that he may have to give up dancing."
29414,The Truth Is in the Stars,2017,Missing,Missing,insufficient sample,8.0,Missing,Missing,"William Shatner sits down with scientists, innovators and celebrities to discuss how the optimism of 'Star Trek' influenced multiple generations."
29415,Decanted,2016,Missing,Missing,Missing,Missing,Missing,Missing,The Journey of a winemaker trying to find success in the napa valley
29416,Tooi Sekai,1999,Missing,Missing,Missing,Missing,Missing,Missing,"A man and a woman, talking over their relationship."
29417,De wachtkamer,1996,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,"A large train station, it might be anywhere in a big city. Waiting passengers, some are curiously observing each other, some are too much involved with their own petty problems to pay attention to anything else. Our man, self- assured, practically undresses some of the woman present with his eyes, at least as long as his wife is absent, trying to get them some coffee. A beauty in blue returns his challenging looks, he can hardly believe it's true. Obviously, it is his lucky day today. By the time his wife returns our man has experienced some astonishing things under the watchful eyes of the fellow passengers. And most probably he will be much more reserved next time he sees a beautiful blonde."
29419,God of Love,2010,Missing,Missing,Missing,Missing,Missing,Missing,"A lovestruck, lounge-singing darts champion finds his prayers are answered -- literally -- when he mysteriously receives a box of love-inducing darts."
29422,Ces amours-lÃ ,2010,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"A theater projectionist's daughter is involved in the Resistance in WWII, but she doesn’t share his political involvement &amp; only believes in passion. She follows the men she loves unconditionally, suffering betrayal and hardship."
29424,"I, Pet Goat II",2012,Missing,Missing,Missing,Missing,Missing,Missing,SYMBOLIC REMIX OF THE WORLD’S MODERN TRAVESTIES RENDERED WITH AN INCREDIBLE LEVEL OF POLISH BY A NEW CANADIAN ANIMATION STUDIO.
29425,Sebastian's Voodoo,2008,Missing,Missing,Missing,Missing,Missing,Missing,A voodoo doll must find the courage to save his friends from being pinned to death.
29426,8 Citas,2008,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,
29428,La soif de l'or,1993,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"Urbain and his grandmother are stingy. They buy gold with all their money, and hide it inside the bricks of a wall at their country house. Jackes, his chauffer, and his lover (who casualy is the Urbain's wife) don't know this fact and think they have the money hidden somewhere. When Urbain and his grandmother decide to transport the gold (with the house!) to Switzerland, in order to pay less tax, a crazy chase begins."
29430,Surviving Sid,2008,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Sid, the sloth, takes a school of children out on a camping trip from home, only to find that in typical Sid style, he is not a very good guide and the children he takes with him don't have a very good time."
29432,Puzzled Love,2010,insufficient sample,1.0,Missing,Missing,Missing,Missing,Sun from Chicago (USA) and Lucas from Mallorca (Spain) meet each other in a students's flat in Barcelona. They fall in love and try to enjoy it without thinking of their separation at the term's ending. Will their love prevail?
29433,La Disparue de Deauville,2007,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,"An inspector who just suffered a family tragedy is looking for a missing older man. Man's family is of no help, or are they hiding something? He is helped by a ghost of an actress who died 30 years ago, or is he slowly going insane?"
29434,Je reste !,2003,Missing,Missing,insufficient sample,3.0,Missing,Missing,"A love triangle between a businessman, his wife, and a writer."
29437,El vendedor de humo,2012,Missing,Missing,Missing,Missing,Missing,Missing,"A salesman comes to town offering an extraordinary merchandise: to realize the dreams of its inhabitants, though, for a small fee. However, the locals do not have time to fantasize, more busy with their chores."
29440,The Abduction Club,2002,Missing,Missing,insufficient sample,8.0,Missing,Missing,A group of Irish noblemen kidnap girls in order to marry into their fortune and avoid becoming priests or soldiers.
29442,Buenos Aires 100 KM,2005,Missing,Missing,Missing,Missing,Missing,Missing,"A remote village 100 kilometers from the city of Buenos Aires. A place that dreams of the nation's capital. Stephen, Matías, Alejo, Damián and Guido were born 13 years ago in this small town. Have always been friends and together they share the monotonous summer afternoons sitting on the stoop of a women's hairdresser. Anxious, restless, impatient for a change, go through the most confusing period of experiment. The transition from childhood to adolescence. Appears curious about women and sexual awakening, accompanied by the rebellion against their parents and family mandates."
29444,Nezhnyy Vozrast,2000,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,A movie which at first seems like a simple life story of an ordinary young man slowly evolves into an extraordinarily told ballade with twofold meaning - sad and optimistic at the same time...
29445,This Way Up,2008,Missing,Missing,Missing,Missing,Missing,Missing,A.T Shank &amp; Son have a bad day at the parlor when a falling boulder flattens their hearse. Emotional and literal pitfalls lie in wait for the odd couple as they make their way cross country with just a coffin for company. This short animated caper puts the fun back into funeral as their journey and relationship unravel on an epic scale.
29447,Un lever de rideau,2006,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"Bruno, a young Frenchman, is frustated by his girlfriend's constant lack of punctuality. He decides to end their relationship the next time she is again late."
29450,Lightheaded,2009,Missing,Missing,Missing,Missing,Missing,Missing,Lightheaded is a journey we take with temperature sensitive candle creatures who sacrifice what they know to become who they are.
29452,Realnyy Papa,2008,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Roman Shilo, a known criminal, suddenly must deal with his fourteen years old daughter and not only with her but with her little stepbrother and stepsister as well."
29453,La blonde aux seins nus,2010,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"Julian, 25, and Louis, 12, are two brothers who work and live on a barge in the centre of Paris. They transport gravel and resort to petty crime to make ends meet. They have grown up alone and now they are inseparable, wedded to a life on the river. A receiver of stolen goods offers them the opportunity of a lifetime, to steal a painting by Manet from the Musée d'Orsay. Louis takes charge of the theft and, against the odds, he succeeds in removing it from the gallery and taking it aboard his barge. Rosalie, a museum guard, follows Louis to his home and confronts him. After a fight, the two brothers secure Rosalie in the hold of their boat and make a quick getaway. Later, Rosalie emerges from her hidey hole and makes the brothers an unexpected offer..."
29455,Banana,2010,insufficient sample,1.0,Missing,Missing,Missing,Missing,The Minions fight over a delicious banana.. but is that all they want?!
29456,The Emoji Movie,2017,insufficient sample,3.0,0.2857142857142857,21.0,1,"There are two or more women in this movie, but they don't talk to each other","Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji."
29457,Bedeviled,2017,Missing,Missing,insufficient sample,4.0,Missing,Missing,"When a group of teenagers receive an invite to download the latest smartphone app, an intelligent personal assistant, they expect a harmless way to get directions and restaurant recommendations. But the sinister nature of the app soon reveals itself, tormenting the friends by tapping into their darkest fears."
29459,"I, Zombie: The Chronicles of Pain",1998,Missing,Missing,Missing,Missing,Missing,Missing,"A young man, while out on a field trip, gets bitten by an ill looking person. When he comes back home he starts getting sick and a slow but steady degeneration begins in his body. He is turning into a zombie. He leaves his girlfriend and moves into his own place. In order to survive he needs to eat human flesh. Against his own consciense, he kills people and eats them in his living room. But things start getting worse as his degeneration progresses."
29460,Mamma o papÃ ?,2017,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"A divorced couple fights for the custody of their three children: neither of them wants it. Mom wants to leave them to dad, and vice versa."
29462,Collaborator,2011,insufficient sample,5.0,insufficient sample,6.0,Missing,Missing,"A playwright whose marriage and career are in a free fall has an explosive run-in with his former neighbor, a right-wing ex-con."
29463,Being George Clooney,2016,Missing,Missing,Missing,Missing,Missing,Missing,"A documentary that delves into the creative, often humorous world of audio dubbing a Hollywood motion picture for the international market."
29464,The Hippopotamus,2017,insufficient sample,7.0,0.42857142857142855,14.0,Missing,Missing,Disgraced poet Ted Wallace is summoned to his friend's country manor to investigate a series of unexplained miracles.
29465,Enchiridion,2012,Missing,Missing,Missing,Missing,Missing,Missing,A priest is recruited by federal marshals to help deal with a vampire they've taken into custody. Then things get weird.
29467,Dying to Belong,1997,insufficient sample,3.0,0.7272727272727273,11.0,Missing,Missing,"When a girls friend is killed by a college hazing, she is the only one who can find out the truth."
29469,Getting Out,1994,Missing,Missing,Missing,Missing,Missing,Missing,"Breaking out of prison with a child in her womb and a dream of a normal existence, Arlene Holsclaw (Rebecca De Mornay) resolves to get a job and lead a good, Christian life. But the ghosts from her past -- including an ex-boyfriend (Rob Knepper) who wants to pimp her out and a sadistic mother (Ellen Burstyn) who plots to take away Arlene's baby -- have other plans. This made-for-TV drama is based on Marsha Norman's off-Broadway play."
29470,Hit Me,1996,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Sonny lives with his retarded older brother, and works as a bellhop at a second-rate hotel. This changes when Monique a beautiful, suicidal nut-case checks in."
29471,How to Be Louise,1990,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Haunted by the death of her mother and without role models, dreamer Louise scours her world for someone to imitate. With the help of James Joyce's Ulysses and a taxi-driving poet, Louise discovers she is the woman she thought she would never be."
29472,Aiyyaa,2012,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Meenakshi, a Marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses Sridevi, Madhuri and Juhi. Not believing in arranged marriages, Meenakshi awaits her prince when she comes across Tamil artist Surya, to whom she is strangely attracted to."
29474,Claude Lanzmann: Spectres of the Shoah,2015,Missing,Missing,Missing,Missing,Missing,Missing,The process of making Shoah.
29475,Wind River,2017,0.16666666666666666,12.0,0.23529411764705882,17.0,Missing,Missing,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.
29476,Olga,2004,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Based upon the true story of Olga Benário, the German-born wife of Brazilian communist leader Luís Carlos Prestes. During the dictatorship of Getúlio Vargas (1930-1945) she was arrested and sent to Nazi Germany, where she was put to death in a concentration camp. After World War II began, Vargas decided to uphold the Allies."
29477,Rory Scovel Tries Stand-Up for the First Time,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the ""Thong Song."""
29478,The Nile Hilton Incident,2017,insufficient sample,6.0,insufficient sample,3.0,Missing,Missing,"Cairo, 2011. A police officer investigates the murder of a woman in a luxurious hotel in the days leading up to the Egyptian revolution."
29479,Dock Ellis & The LSD No-No,2010,Missing,Missing,Missing,Missing,Missing,Missing,"In 2008, a year before the great Dock Ellis died at 63, radio producers Donnell Alexander and Neille Ilel, recorded an interview in which the former Pirate right hander gave a moment by moment account of June 12, 1970, the day he no-hit the San Diego Padres. Using their original radio documentary as the audio and inspiration, Isenberg commissioned an original animation from James Blagden whose incredible black and white illustrations, lo-fi animation and comic timing perfectly complemented Ellis’s masterful storytelling."
29481,Shot Caller,2017,Missing,Missing,Missing,Missing,Missing,Missing,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.
29482,Nerdland,2016,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Samuel Goldwyn Films, Titmouse, and Fathom Events are excited to bring the theatrical premiere of the animated film Nerdland, to cinemas nationwide for a special one night event! Aspiring actor John (Paul Rudd) and wannabe screenwriter Elliot (Patton Oswalt) are slacker best friends who have seen their dreams of stardom fizzle. With their 30th birthdays looming, they set out on a mission to become famous in the 24/7, celebrity-obsessed world. Through it all, our disheartened duo inadvertently become key witnesses in a high profile crime that sets the news cycle on fire, making them household names... but only if they can survive the infamy and worldwide shame."
29483,Ratchagan,1997,insufficient sample,1.0,insufficient sample,8.0,Missing,Missing,"A girl falls for a violent man, who keeps taking law in his hands and beats people up. She wants to marry to him and eventually even he says yes, but her father has a condition that he should control his anger and work with him in his factory."
29484,Brice 3,2016,insufficient sample,5.0,Missing,Missing,Missing,Missing,"Brice is back. The world has changed, but not him. When his best friend, Marius, calls for help, he goes on a wild adventure that will lead him to the other side of the world... Travel shapes youth but will he remain the king of the ""casse"" ?"
29485,Mike Birbiglia: Thank God for Jokes,2017,insufficient sample,5.0,insufficient sample,1.0,Missing,Missing,"Mike Birbiglia declares that a joke should never end with ""I’m joking."" In his all-new comedy, Birbiglia tiptoes hilariously through the minefield that is modern-day joke-telling. Join Mike as he learns that the same jokes that elicit laughter have the power to produce tears, rage, and a whole lot of getting yelled at. Ultimately it's a show that asks, “How far should we go for the laugh?”"
29486,Chris D'Elia: Man on Fire,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Unbridled comic Chris D'Elia reconsiders his approach to major life events like marriage, not having kids and buying pants for your friends."
29488,Vesegonskaya Volchitsa,2004,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,A story about a relationships between man and wolf set in a very far away Russian village.
29489,Van God Los,2003,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Two small town Dutch boys whose socially unnatural friendship is so close, they care nothing for human or divine rules and lose all grip on reality, sliding into violent crime."
29490,Anti Matter,2016,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Anti Matter (AKA Worm) is a sci-fi noir take on the Alice in Wonderland tale. Ana, an Oxford PhD student, finds herself unable to build new memories following an experiment to generate and travel through a wormhole. The story follows her increasingly desperate efforts to understand what happened, and to find out who - or what - is behind the rising horror in her life."
29491,S.W.A.T.: Under Siege,2017,insufficient sample,4.0,insufficient sample,7.0,Missing,Missing,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe."
29492,Inside Out 3,1992,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Playboy does to softcore sex films what HBO's Tales from the Crypt did for horror. Contains the stories: ""Dogs Playing Poker""; ""The Branding""; ""The Portal""; ""The Perfect Woman""; ""Within Ten Minutes""; ""Tango""; ""The Houseguest""; ""Cafe L'Amour""; and ""The Wet Dream""."
29493,"Ja, Ik Wil!",2015,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"Roos is pretty, successful and in her early-thirties. Every time she dreams of marriage, she gets dumped. When she gets invites to weddings from people all around her, she takes her young intern Daan as her date. She puts herself in awkward situations en falls deeply in love with a handsome doctor. They say one marriage leads to the other, but is he the one she'll say ""Yes, I do!"" to?"
29494,La calle de la amargura,2015,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,Two wrestlers decide to go to a hotel in order to meet two prostitutes.
29495,Almost Holy,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"After the collapse of the Soviet Union, Ukraine's social and political institutions faced massive change, including an increasingly corrupt government and crippled infrastructure. A number of the nation's youth wound up homeless and addicted to a lethal cocktail of injected cold medicine and alcohol. In the early 2000s a pastor from Mariupol named Gennadiy Mokhnenko took up the fight against child homelessness by forcibly abducting street kids and bringing them to his Pilgrim Republic rehabilitation center—the largest organization of its kind in the former Soviet Union. Gennadiy's ongoing efforts and unabashedly tough love approach to his city's problems has made him a folk hero for some, and a lawless vigilante to others. Despite criticism, Gennadiy is determined to continue his work."
29497,Drone Wars,2016,insufficient sample,1.0,insufficient sample,7.0,Missing,Missing,"When drones arrive in a flash, slaughtering humanity and stripping the Earth of its resources, a small team of scientists hiding in Los Angeles works to expel the drone menace once and for all."
29499,Avant les rues,2016,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Menacing smoke rises over the forests of Manawan. Shawnouk has lost touch with the traditions of the Atikamekw people, and he struggles with daily life on the reservation. His mother's boyfriend is a policeman, and though he means well, Shawnouk won't accept him as part of the family. There's so much missing in his life. One night, Shawnouk gets involved in a break-in. When the home-owner turns up, Shawnouk pushes himself between the man and the gun. In the end, he is the one with blood on his hands. He goes into hiding in the vast forests of Québec. In the search for his roots, he faces regret, pain and anger. Fire and smoke, the ancient trees, and the music of his ancestors help Shawnouk to face his biggest challenge: the confrontation with himself."
29500,"Baby, Baby, Baby",2015,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,The relationship between two mismatched people who try to move past their baggage to make their love work.
29501,Bill Maher: The Decider,2007,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Superstar comedian/writer Bill Maher, one of the most highly credited comic minds today, is back in an all-new solo HBO comedy special performed live. Maher, known for his sharp wit, offers his candid and hilarious opinions on a wide range of social and political issues including sex, drugs, Iraq, immigration, President Bush, and much more in this can't miss special. Live show from Berklee Performance Center, Boston, Massachusetts"
29502,American Teacher,2011,insufficient sample,5.0,insufficient sample,2.0,Missing,Missing,"As the debate over the state of America's public school system rages on, one thing everyone agrees on is the need for great teachers. Yet, while research proves that teachers are the most important school factor in a child's future success, America's teachers are so woefully underpaid that almost a third must divide their time between a second job in order to make a living. Chronicling the stories of four teachers in different areas of the country, American Teacher reveals the frustrating realities of today's educators, the difficulty of attracting talented new teachers, and why so many of our best teachers feel forced to leave the profession altogether. But this wake-up call to our system's failings also looks at possibilities for reform. Can we re-value teaching in the United States and turn it into a prestigious, financially attractive and competitive profession? With almost half of American teachers leaving the field in the next five years, now is the time to find out."
29503,First Round Down,2017,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Tim Tucker (Dylan Bruce) was a star forward who broke a knee and never got drafted to the NHL. After the injury, Tim left hockey and became a hitman. Ten years later he finds himself back in town to look after his brother Matthew (Percy Hynes White), with a chance to set things right. But will his past wreak havoc with his shot at redemption? Written and directed by Brett and Jason Butler, First Round Down is a tire-squealing, gun toting, bad ass comedy set in a blue collar town."
29504,Futurama: The Lost Adventure,2008,Missing,Missing,insufficient sample,5.0,Missing,Missing,"The cut-scenes from Futurama (2003) (VG), edited together to form an episode. Mom attempts to take over the universe and it's up to the Planet Express crew to stop her."
29505,Zygote,2017,insufficient sample,4.0,insufficient sample,1.0,Missing,Missing,"Stranded in an Arctic mine, two survivors are forced to fight for their lives against a new kind of terror."
29507,Wish Upon,2017,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price."
29508,Girls Trip,2017,insufficient sample,9.0,0.52,25.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood."
29509,Landline,2017,0.8181818181818182,11.0,insufficient sample,9.0,Missing,Missing,A teenager living with her sister and parents in Manhattan during the 1990s discovers that her father is having an affair.
29510,Detroit,2017,0.4375,16.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man",A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.
29511,Columbus,2017,insufficient sample,6.0,insufficient sample,7.0,Missing,Missing,"When a renowned architecture scholar falls suddenly ill during a speaking tour, his son Jin finds himself stranded in Columbus, Indiana - a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey, a young architecture enthusiast who works at the local library."
29512,Autism in Love,2015,Missing,Missing,Missing,Missing,Missing,Missing,The story of four adults with autism spectrum disorders as they search for and manage romantic relationships.
29513,The Foxy Merkins,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Two lesbian hookers wind their way through a world of bargain-hunting housewives and double-dealing conservative women in this buddy comedy, an homage to and riff on iconic male hustler films. Margaret is a down-on-her-luck hooker in training, who meets up with Jo, a beautiful and self-assured grifter from a wealthy family and an expert on servicing women, even as she considers herself proudly heterosexual. The film follows their adventures together on the street, through encounters with husky-voiced seductresses, mumbling erotic accessory salesmen and shopaholic swingers. Navigating the bizarre fetishes and sexual needs of their 'dates' brings into focus the hilarious and pathetic disparity between the two hookers, fellow travelers who will share the road together but only for a while."
29514,Blood Hunters,2016,Missing,Missing,insufficient sample,5.0,Missing,Missing,"An elevated genre horror film about a single mother who wakes up in a medical facility to find that everyone is dead and she's nine months pregnant.  As she struggles to escape she discovers the facility's secret, they've tampered with the boundaries of death and brought people back to life, but those who've returned, have not returned alone."
29517,Fittest On Earth: A Decade Of Fitness,2017,Missing,Missing,Missing,Missing,Missing,Missing,"The 2016 Reebok CrossFit Games were a grueling five-day, 15-event test to find the fittest man and woman on Earth. ""Fittest on Earth: A Decade of Fitness"" follows the dramatic story of the top athletes who qualified and competed and offers an inside look at what it takes to be among the world's elite athletes, both in training and on the competition floor. The CrossFit Games challenge competitors to perform intense physical tasks, but the hardest part is sometimes mental. Athletes often learn the details of the events only minutes before they begin, and everyone handles the pressure differently. Which of these fierce competitors will rise to the top and earn the title of Fittest on Earth?"
29519,Ein deutsches Leben,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Brunhilde Pomsel describes herself as an ""apolitical girl"" and a ""figure on the margins,"" but she got closer to one of the worst criminals in world history than anyone else left alive. Today aged 104, Pomsel served as Nazi Propaganda Minister Joseph Goebbels' stenographer. Brunhilde Pomsel's life mirrors all the major breaks and continuities of the 20th century. Many people think that the dangers of war and fascism have been overcome. Brunhilde Pomsel makes it clear that this is not case."
29521,Pairon Talle,2011,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Amid the epic landscape of the Mahabharata, the stage is set for an intimate yet eternal tussle between custom and commerce, tradition and modernity."
29523,Adios amigos,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Three young guys with disabilities want to go on a party holiday in Salou, just as their friends do. Only their parents block this idea. But then a caretaker, found on the internet, makes the dream possible. Adios Amigos is a remake of the Belgium movie Hasta La Vista."
