,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
27027,Munchie Strikes Back,1994,insufficient sample,4.0,0.375,16.0,Missing,Missing,"The magical Munchie is back, and if he gets in any more trouble it's off to the dullest constellation in the galaxy. Staying out of trouble has never been easy for Munchie, but this time he gives it his best shot. He is sent to earth and finds himself in the company of the McClelland family. As he proves himself, he becomes mixed up in the family's many problems. Munchie does his best to fulfill his duty on Earth, but not without getting involved in a little mischief. Written by Concorde - New Horizons."
27028,Ballerina,2016,Missing,Missing,insufficient sample,8.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Set in 1879 Paris. An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house."
27029,In un posto bellissimo,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Asti, third millennium. Lucia, mother and wife on the verge of boredom, opens up to friendship with the immigrant Ahmed, looking for an escape from the routine."
27030,Nemiche per la pelle,2016,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,
27031,How Sarah Got Her Wings,2015,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"Good Samaritan Sarah Fitzpatrick has a fatal accident just before Christmas, and finds herself in the lobby before the gates of Heaven. Certain that she will be let in, she is shocked to find that her name is not on the reservation list. However, she is granted the chance to return to Earth as an ""angel in training"" with the requirement to help a soul in need. Sarah has the 12 days before Christmas to secure her place on the list leaving her in the race for her after-life."
27033,"Rabioso sol, rabioso cielo",2009,Missing,Missing,Missing,Missing,Missing,Missing,"A story of love, sex and destiny, by director Julian Hernandez. Youthful Kieri and Ryo share a deep and passionate love for each other. Kieri sets off in search of his soul mate after Ryo is kidnapped. A female spirit is with Kieri as he searches for Ryo. Ryo escapes and the pair will have to work hard to prove their love for each other as obstacles are placed in their path along the way."
27034,Fist Fight,2017,0.043478260869565216,23.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"When one school teacher gets the other fired, he is challenged to an after-school fight."
27035,Monster Trucks,2016,0.16666666666666666,12.0,Missing,Missing,0,Fewer than two women in this movie,"Looking for any way to get away from the life and town he was born into, Tripp, a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, Tripp may have just found the key to getting out of town and a most unlikely friend."
27036,Sleepless,2017,insufficient sample,10.0,insufficient sample,8.0,Missing,Missing,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters gets T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (who they got), evade an internal affairs investigation and bring the kidnappers to justice."
27037,A Cure for Wellness,2017,Missing,Missing,Missing,Missing,Missing,Missing,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem."
27038,Beyond The Edge,2013,insufficient sample,6.0,insufficient sample,2.0,Missing,Missing,A 3D feature film about Sir Edmund Hillary's monumental and historical ascent of Mt. Everest in 1953 - an event that stunned the world and defined a nation.
27040,Perry Mason: The Case of the Glass Coffin,1991,Missing,Missing,insufficient sample,6.0,Missing,Missing,"David Katz is a world famous magician and he comes to Denver with his group to perform for a charity gala for disabled children. Also there is Perry and Della as all three are supporters of the charity. Kate Ford, an assistant with an arrogant attitude, tells David that she is, from now on, going to do an illusion in which an assistant is raised in a glass coffin only to disappear when the coffin is opened up in the air (while the assistant climbs out before the coffin is raised.) After a one night stand with David, Kate is pregnant and she blackmails David with this. David and his wife Judy can't have children so that comes as a double blow to them. However Kate, with her attitude, creates much hatred at her from the rest of the group. At the gala, the glass coffin is raised but when it opens Kate's dead body falls to the ground - strangled."
27042,Swept Under,2015,insufficient sample,8.0,insufficient sample,7.0,Missing,Missing,"Meet Morgan. At first glance, she's just your average cleaning lady. She has no problem getting her hands dirty, which is a good thing considering it's not fancy houses she cleans for a living - it's gruesome crime scenes. It's at one of these scenes that Morgan discovers a key piece of evidence overlooked by the forensics team. This, and her knack for reading blood splatter, catch Nick's attention, a newbie detective working the case. The pair soon become unofficial partners on what's become a stream of related murders and the closer they get to solving the mystery the closer they get to each other. But while they succeed in getting a confession from their primary suspect, their feelings for each other risk blinding them to the truth and they find themselves dangerously close to the real killer."
27043,Red Dog: True Blue,2016,insufficient sample,6.0,insufficient sample,9.0,Missing,Missing,"Explores the early events leading up to Red Dog's discovery on the road to Dampier, and his ultimate rise from ordinary dog to Australian legend."
27044,The Last Dragonslayer,2016,Missing,Missing,Missing,Missing,Missing,Missing,"In a fantasy world where magic is being superceded by technology, an orphaned teen discovers her destiny to become a dragonslayer."
27045,Quel bravo ragazzo,2016,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,
27046,Don't Blink: Robert Frank,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"The life and work of Robert Frank—as a photographer and a filmmaker—are so intertwined that they're one in the same, and the vast amount of territory he's covered, from The Americans in 1958 up to the present, is intimately registered in his now-formidable body of artistic gestures. From the early '90s on, Frank has been making his films and videos with the brilliant editor Laura Israel, who has helped him to keep things homemade and preserve the illuminating spark of first contact between camera and people/places. Don't Blink is Israel's like-minded portrait of her friend and collaborator, a lively rummage sale of images and sounds and recollected passages and unfathomable losses and friendships that leaves us a fast and fleeting imprint of the life of the Swiss-born man who reinvented himself the American way, and is still standing on ground of his own making at the age of 90."
27047,Rock Hudson's Home Movies,1992,Missing,Missing,Missing,Missing,Missing,Missing,"In this revisionist documentary, actor Eric Farr re-creates the character of Rock Hudson in order to take a look back at his films. It compares the actor's screen (and public) image with his real life and shows certain scenes, lines and situations in his films that seem to support the fact that Hudson was gay."
27048,Oltre il guado,2013,Missing,Missing,Missing,Missing,Missing,Missing,"After a wildlife biologist (Marco Marchese) becomes trapped on the wrong side of the river while collecting data, he comes across an abandoned village. Taking shelter, he begins to suspect he may be sharing the grounds with more than just boar and deer."
27049,Perry Mason: The Case of the Fatal Fashion,1991,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,Della's friend is accused of murdering a rival fashion magazine editor.
27051,Perry Mason: The Case of the Fatal Framing,1992,Missing,Missing,insufficient sample,9.0,Missing,Missing,"A painter, believed to be dead, returns to make allegations that a gallery owner is selling counterfeits of his work. Later, the artist is murdered."
27052,Perry Mason: The Case of the Reckless Romeo,1992,Missing,Missing,insufficient sample,5.0,Missing,Missing,"Sleazy talk show host Ted Mayne writes a tell-all book, which enrages and embarrasses several very prominent women. One of them, actress Roxanne Shield, loses her composure during an interview and winds up making a televised death threat. Of course, when Ted is murdered, she is arrested. Witnesses claim they saw Roxanne outside his apartment that night and police later find the murder weapon in her car. Renowned defence attorney Perry Mason accepts the challenge of defending her in court."
27053,Galaxy Hunter,2004,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"Well into the future, a senior interplanetary investigator, 3V3, sends a distress signal. Ginger, a tough and ravishing stellar investigator takes the assignment and follows the signal to a planet where a nasty villain, Zidian, is brewing and exporting an addictive drug called ""toad."" It's also he who has captured 3V3. Ginger recruits four tough female bounty hunters. We learn more about 3V3's identity and Ginger's skills at entrapment. Plus, there's Ray, a bartender who has a history with Ginger. Can the five women find and rescue 3V3, foil Zidian's plans, and escape with their lives?"
27054,All We Had,2016,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,A mother struggles to make a better life for her daughter.
27055,Poison Ivy: The Secret Society,2008,insufficient sample,5.0,Missing,Missing,Missing,Missing,A mysterious death of a young college student occurs late one night at a prestigious New England college...
27057,Garfunkel and Oates: Trying to be Special,2016,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"Garkfunkel and Oates: Trying to Be Special is the first special by the musical comedy duo of Kate Micucci and Riki Lindhome. The pair filmed the special at the Neptune Theatre in Seattle, and it features songs, comedy, and a new Garfunkel and Oates music video."
27058,La Fille inconnue,2016,insufficient sample,7.0,Missing,Missing,Missing,Missing,"Jenny, a young doctor who feels guilty after a young woman she refused to see winds up dead a few days later, decides to find out who the girl was, after the police can't identify the young woman."
27060,Brian Posehn: The Fartist,2013,insufficient sample,3.0,Missing,Missing,Missing,Missing,Quirky comedian and actor Brian Posehn shares his stories of trying to be a better person in this stand-up set filmed live at Seattle's Neptune Theater.
27061,Billy Gardell: Halftime,2011,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Billy Gardell, the star of CBS' hit comedy ""Mike and Molly,"" returns home to Pittsburgh, where all the funny began for him, in a one-hour live event that celebrates working-class America."
27066,Good Fortune,2009,Missing,Missing,Missing,Missing,Missing,Missing,"Filmmaker Landon Van Soest's thought documentary explores how massive international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit. Intimate portraits of three individuals living in the poorest areas of Kenya, Good Fortune explores how massive, international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit."
27067,Av Mevsimi,2010,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Veteran homicide cop Ferman (Şener Şen) and his hot-headed partner İdris (Cem Yılmaz) team up with rookie cop and anthropology major Hasan (Okan Yalabık) to investigate the murder of a young woman. The suspects include her conservative family, who might have killed her for honor, her drug-dealing boyfriend and aged billionaire Battal (Çetin Tekindor) who had taken the victim as his second wife."
27068,Mesteren,2017,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"Simon is the king of the Danish art scene - eccentric, successful, wealthy, with a beautiful wife and a young mistress. Life is beautiful, until the day his unknown son Casper turns up and attracts all the attention. It turns out that Casper is the world-famous graffiti artist “The Ghost”. This is a provocation and a challenge to Simon, and the relationship between father and son is put to a serious test. However, against all odds he two slowly grow closer to each other, but the question is whether blood ties are enough? Because after all Simon has no plans of being a father, and Casper has other plans with his father than simply getting to know him…"
27072,Tonio,2016,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"On 23 May 2010, 21-year-old Tonio van der Heijden was hit by a car and taken in a critical condition to hospital, where he died. A tragic event that drastically changed the lives of his parents, who watched their only son pass away in intensive care. Reminded of his life by everything around and inside them, Tonio's life left a legacy of phantom pain for his parents who mourn, and struggle to prevent their own lives from being dragged into a downward spiral of sorrow."
27073,A Street Cat Named Bob,2016,Missing,Missing,0.6153846153846154,13.0,Missing,Missing,"Based on the international best selling book. The true feel good story of how James Bowen, a busker and recovering drug addict, had his life transformed when he met a stray ginger cat."
27074,Brothers in Arms,2005,insufficient sample,3.0,Missing,Missing,Missing,Missing,Old West. New Soul. Big Payback.
27075,xXx: Return of Xander Cage,2017,Missing,Missing,Missing,Missing,Missing,Missing,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments."
27076,The Bye Bye Man,2017,0.25,12.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate."
27077,Blood on the Mountain,2016,Missing,Missing,Missing,Missing,Missing,Missing,"'Blood on the Mountain' focuses on the environmental and economic injustice and corporate control in West Virginia and its rippling effect on all American workers. This film will tell the story of a hard-working people who have historically had limited choices and have never benefited fairly from the rich natural resources of their land. The failure to diversify the economy has insured control by outside, unrestricted corporations with the support of politicians kept in their positions by these very same companies."
27079,The Lego Batman Movie,2017,0.06666666666666667,15.0,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","In the irreverent spirit of fun that made ""The Lego Movie"" a worldwide phenomenon, the self-described leading man of that ensemble—Lego Batman—stars in his own big-screen adventure. But there are big changes brewing in Gotham, and if he wants to save the city from The Joker’s hostile takeover, Batman may have to drop the lone vigilante thing, try to work with others and maybe, just maybe, learn to lighten up."
27080,L'eco Del Silenzio,2007,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"In The Beckoning Silence, Joe Simpson, whose amazing battle for survival featured in the multi-award winning ""Touching the Void"", travels to the treacherous North Face of the Eiger to tell the story of one of mountaineering's most epic tragedies. As a child, it was this story and that of one of the climbers in particular, that first captured Simpson's imagination and inspired him to take up mountaineering."
27082,Of Two Minds,2012,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Follows the story of the challenging relationship between Billie and her younger schizophrenic sister, Elizabeth Baby. After their mother dies, Billie takes responsibility by moving Baby in with her family, including her husband, their teenage son and young daughter. At first, Baby and the family work to adjust to their new living arrangement. However, after a disturbing incident involving her son and Baby, it becomes clear to Billie that she and her family are not equipped to handle Baby's illness, ultimately forcing her to make the difficult decision to do what's best for her sister and her family."
27083,Bigfootville,2002,Missing,Missing,Missing,Missing,Missing,Missing,Hunting Bigfoot in the mountains of South East Oklahoma...
27084,DC Showcase: Catwoman,2011,insufficient sample,7.0,insufficient sample,5.0,Missing,Missing,Catwoman attempts to track down a mysterious cargo shipment that is linked to a Gotham City crime boss called Rough Cut.
27086,Batman: Strange Days,2014,insufficient sample,5.0,insufficient sample,3.0,Missing,Missing,"Celebrating Batman’s 75th anniversary, DC Entertainment and Warner Bros. Animation have debuted this new animated short for the cultural icon."
27087,Superman 75,2013,insufficient sample,3.0,Missing,Missing,Missing,Missing,An animated short about the 75 years of Superman
27089,Christmas Time In South Park,2000,Missing,Missing,Missing,Missing,Missing,Missing,"There's no better time of year than Christmas, especially in South Park. So, stop fighting with the family, gather 'round the fire and watch these classic South Park episodes. Join in as the citizens of South Park sing many of everyone's favorite holiday classics like, ""Mr Hankey, the Christmas Poo"" and ""Christmas Time in Hell"". See the boys bring Christmas to Iraq and learn how hard it is to be a Jew during this holiday season. Christmas is a time when we all can put aside our differences and agree on what the holidays are really about: presents!"
27092,Trailer Park Boys: Say Goodnight to the Bad Guys,2008,insufficient sample,2.0,Missing,Missing,Missing,Missing,"""Say goodnight to the bad guys"" picks up where ""A Sh*t river runs through it"" left off. it's a year after the events of A.S.R.R.T.I and Ricky, Julian, and bubbles are rich with cash, but Julian sits on the money for a year claiming ""movies like casino prove that waving money around right away is a bad idea."" and then hides it in his newly purchased Delorean (AKA car from back to the future)"
27093,She's Too Young,2004,insufficient sample,2.0,insufficient sample,7.0,Missing,Missing,"A mother/daughter relationship is thrown off balance when the mother (Marcia Gay Harden) discovers that her ""good girl"" daughter (Alexis Dziena) is part of a group who are engaging in sexual activities with multiple partners. Such activity results in an outbreak of sexually transmitted diseases."
27094,Superman/Shazam!: The Return of Black Adam,2010,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Chosen the world’s protector against the Seven Deadly Enemies of Man – pride, envy, greed, hatred, selfishness, laziness and injustice – young Billy Batson accepts his destiny as Captain Marvel. Battling alongside Superman against nefarious Black Adam, Billy soon discovers the challenge super heroes ultimately face: is it revenge or justice?"
27095,Swearnet Live,2014,insufficient sample,3.0,insufficient sample,7.0,Missing,Missing,"""Trailer Park Boys"" John Paul Tremblay, Robb Wells and Mike Smith host this foulmouthed live kick-off of their Web-based Swearnet network."
27096,Trailer Park Boys - Live in F**kin' Dublin,2014,Missing,Missing,insufficient sample,3.0,Missing,Missing,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.
27097,When the Bough Breaks,2016,Missing,Missing,0.5,16.0,Missing,Missing,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.
27099,Frantz,2016,insufficient sample,8.0,Missing,Missing,Missing,Missing,"In the aftermath of WWI, a young German who grieves the death of her fiancé in France meets a mysterious French man who visits the fiance’s grave to lay flowers."
27100,Lace Crater,2015,Missing,Missing,insufficient sample,5.0,Missing,Missing,A woman encounters a strange presence in a guest house.
27101,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Hawaiian-shirt enthusiast Gabriel ""Fluffy"" Iglesias finds the laughs in racist gift baskets, Prius-driving cops and all-female taco trucks."
27102,The 24 Hour War,2016,Missing,Missing,insufficient sample,2.0,Missing,Missing,"In the early 1960s, Henry Ford II and Enzo Ferrari went to war on the battlefield of Le Mans. This epic battle saw drivers lose their lives, family dynasties nearly collapse, and the development of a new car that changed racing."
27103,Deep Evil,2004,insufficient sample,1.0,Missing,Missing,Missing,Missing,"An alien microbe lands in remote Siberia in the 1950's. In the year 2004, US scientist working at a top secret underground lab in Alaska clone the microbe. A garbled distress signal is heard from the lab just before a complete lock down of the facility. This is the last word sent out from the scientists. A team of scientists and military personnel are in charge of finding out what went wrong."
27104,Ã€ fond,2016,Missing,Missing,insufficient sample,5.0,Missing,Missing,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars."
27105,Fear of the Flesh: The Making of The Fly,2005,Missing,Missing,Missing,Missing,Missing,Missing,Feature length documentary on the making of David Cronenberg's The Fly.
27106,Noces,2017,Missing,Missing,insufficient sample,5.0,Missing,Missing,"Zahira, 18, is close to her family until her parents ask her to follow Pakistani tradition to choose a husband. Torn between family customs and her western lifestyle, the young woman turns for help to her brother and confidant Amir."
27107,The Hollow,2016,insufficient sample,3.0,insufficient sample,10.0,Missing,Missing,"Los Reyes County, Arizona. Leland, a retired lawman, works with Wallace, the new sheriff who replaces him, when a vicious hit man, sent by a Mexican drug cartel, threatens their border small town."
27108,Wizard Mode,2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Mastering classic pinball arcade games requires focus, agility and dedication. Robert Gagno has all these traits. It might explain why he surged from a complete unknown to one of the world's best players in five years. The achievement is even more impressive considering he was diagnosed with autism at age three. His success on the pinball circuit made him part of a community that provided acceptance and encouragement. With his parents' support and determination, Robert has exceeded every expectation placed upon him. As he approaches adulthood, his next challenge is to become more self-sufficient and gain his independence. From high-stakes tournaments across the continent to his day-to-day search for employment, we follow Robert's persistent progression to overcome obstacles and manage the highs of success and lows of falling short. In Wizard Mode, flashing lights and triple combos highlight an outstanding individual who continues to beat the odds and set records."
27110,Perry Mason: The Case of the Heartbroken Bride,1992,Missing,Missing,insufficient sample,6.0,Missing,Missing,Perry Mason is invited to the marriage of the daughter of an old friend of his. But after the ceremony the uncle of the bride is dead. Certainly this is a case for Perry Mason.
27111,The Unspoken,2015,0.3333333333333333,12.0,insufficient sample,9.0,Missing,Missing,In 1997 the close-knit Anderson family vanished from their home without a trace. No bodies were ever found and no explanation satisfied curiosity. For 17 years the house has remained undisturbed...until now. This eerily expert frightener is further enlivened by terrific performances from ‘Suits’/’Arrow’ star Neal McDonough and SILENT HILL/THE TALL MAN/TIDELAND’s Jodelle Ferland.
27112,Contratiempo,2016,insufficient sample,2.0,insufficient sample,3.0,1,"There are two or more women in this movie, but they don't talk to each other","A young businessman wakes up in a hotel room, locked from the inside, along with his lover, who was murdered while he was unconscious. He hires a prestigious lawyer, and over the course of one evening, they must work together to build a defense case for him before he is taken to jail."
27113,How Videogames Changed the World,2013,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"From Pong to Grand Theft Auto, Charlie Brooker delves into the history of videogames and pulls out a selection of its most significant titles.  From Atari to Angry Birds, How Videogames Changed the World explores how interactive entertainment evolved from a penny arcade diversion into a medium that some believe is art, and shows how it is changing the way we work, communicate and, of course, play.  Joined by Jonathan Ross, Dara O'Briain and gaming legends like Will Wright and John Romero, Brooker looks at how videogames have become the most progressive art form of the last 40 years.  This humorous and insightful tour will surprise and entertain the uninitiated and dedicated gamers alike."
27114,Perry Mason: The Case of the Skin-Deep Scandal,1993,Missing,Missing,insufficient sample,6.0,Missing,Missing,The owner of a cosmetics company is unveiling a new cream which she claims she's been using. She's been keeping her age a secret and now reveals that she's 60 and owes her appearance to the cream. She's later killed and the formula missing. Her husband is arrested and Perry defends him.
27117,Death Race 2050,2017,insufficient sample,7.0,insufficient sample,6.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"The year 2050 the planet has become overpopulated, to help control population the government develops a race. The Death Race. Annually competitors race across the country scoring points for killing people with their vehicles."
27119,Burn Country,2016,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,A former war journalist now writing for a paper in Northern California is drawn into conflict at home.
27121,"Dana Carvey: Straight White Male, 60",2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,Emmy-winning comedian Dana Carvey blends pitch-perfect tales on big personalities with so-true-it-hurts stories from his life as a dad of millennials.
27122,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,2016,insufficient sample,5.0,insufficient sample,5.0,Missing,Missing,"An intimate portrait of Hollywood royalty featuring Debbie Reynolds, Todd Fisher, and Carrie Fisher."
27125,The Perfect Physique,2015,Missing,Missing,Missing,Missing,Missing,Missing,"To acquire the best physiques in the world takes relentless desire, fierce drive and unwavering discipline. The struggle is real."
27126,Claire in Motion,2017,Missing,Missing,0.8571428571428571,14.0,Missing,Missing,"Claire is sure of herself, her work and family, until — like a bad dream — her husband disappears, leaving a trail of puzzling secrets that shatter her certainty."
27128,The White Helmets,2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble."
27129,Angelfist,1993,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"An assassination in the Philippines is caught on film by kickboxer Christy, which leads to her death at the hands of radicals intent on disrupting peace talks. Her sister Kat, a Los Angeles police officer, comes to Manila to try and bring justice to the people responsible. She enters the kickboxing tournament in order to get closer to the nefarious agents, and begins unravelling the twisted plan while narrowly evading the wrath of the Death Brigades."
27131,Dune Warriors,1991,Missing,Missing,insufficient sample,6.0,Missing,Missing,"After the end of the world, Earth is a thirsty planet ruled by vicious warlords. One woman is brave enough to fight back; she bands together five warriors to save her town and their precious water"
27132,Eddie Griffin: You Can Tell 'Em I Said It,2011,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Eddie Griffin proves once more that he’s one of the world’s premiere comedic talents in his brand-new stand-up special You Can Tell ‘Em I Said It. Eddie unapologetically rips into everything from racial stereotypes to Viagra to the First Lady and will leave you gasping for air as he buzzes around the stage and literally climbs the walls. This uncut, uncensored stand-up special live from Oakland, California will keep you laughing long after he exits the stage and coming back to watch it again and again."
27133,Street Fighter 2050,2005,Missing,Missing,insufficient sample,3.0,Missing,Missing,Alex Danko descends into the ultra-violent underworld of extreme martial-arts to find his brother's killer with the help of hardened Detective Ramirez and his brother's alluring ex-lover in this post-apocalyptic allegory of greed and revenge set in in 2050 Los Angeles.
27134,How to Win the US Presidency,2016,Missing,Missing,Missing,Missing,Missing,Missing,"This whimsical look at rough-and-tumble American politics examines the influence of money, religion and even ancient Rome on presidential campaigns."
27135,Hitler's Olympics,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Hitler, Nazi propaganda and 1936 Berlin Olympics are put under the microscope to uncover hidden truths and the historical legacy of those games."
27136,The Sklar Brothers: What Are We Talking About?,2014,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Randy and Jason Sklar standup special recorded in Madison, Wisconsin."
27137,All Work All Play: The Pursuit of eSports Glory Live,2015,Missing,Missing,Missing,Missing,Missing,Missing,"There’s something happening in the world of video games. Thousands are flocking to arenas to watch tournaments unfold. Tens of millions are watching online. One percent of the world population is playing the most popular competitive game. In All Work All Play, go behind the scenes and follow the ascent of eSports, and watch as the best pro gamers in the world fight for the Intel Extreme Masters championship."
27138,Demetri Martin. Person.,2007,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A unique talent, Demetri Martin is one of the hottest stand-up comics working today. His new special, Demetri Martin. Person. Inventive and insightful, this top-rated program brings the funny in ways youÂ've never seen."
27139,Jeff Foxworthy: Totally Committed,1998,Missing,Missing,Missing,Missing,Missing,Missing,"Comedian Jeff Foxworthy shot to national fame with his hilarious stand-up routine, ""You Know You're a Redneck If ..."" Part outrageous humor, part social commentary, Foxworthy's redneck routines are spot-on send-ups of American Southern culture. In ""Totally Committed,"" originally aired as an HBO special, the comedian gamely tackles the subjects of baldness, marriage, commemorative plates and more."
27140,Them Idiots: Whirled Tour,2012,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"You loved them on the Blue Collar Comedy Tour and now Bill Engvall, Jeff Foxworthy and Larry The Cable Guy have reunited for an all-new comedy special. Filmed live in front of more than 11,000 fans at the Consol Energy Center in Pittsburgh, ""Them Idiots Whirled Tour"" features the signature humor of three of the most successful comedians in history. From jury duty to family weddings; colonoscopies to the McRib(TM), nothing is off limits in this all new stand-up special. It also includes a brand new encore with the three guys trying to make each other laugh, as only they know how."
27141,Le Grimoire d'Arkandias,2014,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Theo, not the most popular boy at his school, dreams of escaping the dreary everyday life, experiencing adventure and accomplishing great heroic deeds. His dream seems to be fulfilled when, one day, he finds a very old and magical book in the library and fascinates him with a short hand. He forges the plan to forge a ring with his best friend Bonav and the rebellious Laura, who can make him invisible. The charm succeeds, but the three friends conjure up all sorts of dangers of magical, but also secular nature. Only the mysterious red wizard Arkandias can now help you out of trouble."
27142,Le Missionnaire,2009,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"Following his release from a seven-year stretch in prison, Mario Diccara discovers that his affairs with the underworld aren't completely settled. His brother Patrick, a priest, suggests that he stays with elderly Father Etienne in a small village in Ardeche until the conflict blows over. But their plan takes an unexpected turn when Father Etienne dies."
27143,Past Life,2016,insufficient sample,3.0,insufficient sample,1.0,Missing,Missing,Two Israeli sisters delve into the dark mystery of their father’s former life in Poland during World War II.
27144,Singapore GaGa,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Singapore GaGa is a 55-minute paean to the quirkiness of the Singaporean aural landscape. It reveals Singapore's past and present with a delight and humour that makes it a necessary film for all Singaporeans. We hear buskers, street vendors, school cheerleaders sing hymns to themselves and to their communities. From these vocabularies (including Arabic, Latin, Hainanese), a sense of what it might mean to be a modern Singaporean emerges. This is Singapore's first documentary to have a cinema release. With English and Chinese subtitles."
27145,Coin Heist,2017,insufficient sample,2.0,Missing,Missing,Missing,Missing,"When a crisis threatens to destroy their high school, four teens hatch a daring plan to raise $10 million. Step one? Breaking into the U.S. Mint."
27146,I'm Not Ashamed,2016,insufficient sample,1.0,Missing,Missing,Missing,Missing,Based on the inspiring and powerful true story and journal entries of Rachel Joy Scott- the first student killed in the Columbine high school shooting in 1999.
27147,A Cinderella Christmas,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Angie works hard to run her uncle’s events business while her cousin Candace takes the credit. When Angie takes a night off to have fun at the Christmasquerade Ball, the mask and gown allow her to let loose, and she quickly catches the eye of Nicholas, a wealthy local bachelor. But then Angie has to go before revealing her identity, leaving Nicholas searching for his mystery woman in this modern take on the classic fairy tale."
27148,Rupture,2016,0.2727272727272727,11.0,0.36363636363636365,11.0,Missing,Missing,A single mom tries to break free from a mysterious organization that has abducted her.
27149,Buddha in a Traffic Jam,2016,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Vikram is a happy-go-lucky management student from a top Business School of India. He becomes an overnight sensation after a successful internet campaign against the radical fundamentalism of moral policing in India. This prompts his university teacher - Professor Ranjan Batki, to throw him a challenge for yet another internet campaign that would help raise money via a non-profit Pottery Club for poor people living in Maoists areas of India. Little does Vikram know that he is about to become a part of a plot that would risk his life and the nation. He gets entangled between two corrupt facets of India - Socialism and Capitalism, both of which are deeply rooted in India. It's a story inspired from true life incidents of Underbelly India."
27150,The Young Offenders,2016,Missing,Missing,Missing,Missing,Missing,Missing,Two teenage boys cycle 160 km on stolen bikes pursued by police to find a missing bale of cocaine worth 7 million euro. Set around the real event of Ireland's biggest cocaine seizure in 2007 of 440 million euro.
