,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
7619,Hexed,1993,Missing,Missing,Missing,Missing,Missing,Missing,"Lowly hotel clerk Matthew Welch stumbles unto a chance to go on a date with supermodel Hexina by pretending he is someone else. But something goes wrong on the date, she tries to kill him! Soon she kills a couple more people, and unfortunately all the evidence points to Matthew. Gloria, who has been wishing Matthew would ask her on a date, thinks he is innocent and is willing to help, but hardnosed Detective Ferguson is hot on the clues, and closing in on Matthew."
7620,On the Rumba River,2007,Missing,Missing,Missing,Missing,Missing,Missing,"Wendo Kolosoy was a former boxer and ship's mechanic from the Congo who in 1948 recorded a song called ""Marie Louise"" as Papa Wendo. Wendo's music, an infectious blend of Latin and African rhythms, took the nation by storm and he became an overnight star among the Congolese. However, while the sound Wendo created proved to have a lasting influence in the Congo, his own fame waned, and as he slipped into obscurity, he watched the sad history of his nation unfold, as the end of colonialism led to wave after wave of bloody violence. Wendo's music, however, has been discovered by a new generation of music fans, and the aging musician continues to perform as often as he can."
7621,Valkyrie,2008,0.10526315789473684,19.0,0.07407407407407407,27.0,Missing,Missing,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer."
7622,Birds of America,2008,insufficient sample,2.0,insufficient sample,9.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A regular guy struggles with a repressive home and professional life, as well as making amends for the trouble his free-spirited brother and sister cause about town."
7623,Pete Seeger: The Power of Song,2007,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Interviews, archival footage and home movies are used to illustrate a social history of folk artists Pete Seeger."
7625,H.G. Wells' War of the Worlds,2005,insufficient sample,4.0,insufficient sample,8.0,Missing,Missing,"In this modern retelling of H.G. Wells' classic sci-fi horror, civilization is laid to ruin when a super race of aliens invades Earth. In a blink of an eye, massive ""walkers"" cover the planet, annihilating all in their path. As cities crumble and human flesh is ripped from the bone, one man struggles to find the one weapon that will turn the tide for mankind."
7626,War of the Worlds 2: The Next Wave,2008,insufficient sample,4.0,insufficient sample,7.0,Missing,Missing,"Two years after the Martian invasion, George Herbert's worst fears are realized: The Aliens have returned. As a second wave of Martian walkers lay waste to what's left of Earth, an alliance of military forces prepares a daring attack on the Red Planet itself. Once again, the future of mankind hangs in the balance."
7627,Constantine's Sword,2008,insufficient sample,1.0,Missing,Missing,Missing,Missing,"An exploration of the dark side of Christianity, following acclaimed author and former priest James Carroll on a journey of remembrance and reckoning."
7628,Impulse,2008,insufficient sample,2.0,0.45454545454545453,11.0,Missing,Missing,"Acting on impulse, Claire Dennison (Willa Ford), enjoys a brief fling with a sexy stranger (a dead ringer for her husband), only to realize that the object of her desire is a crazed, manipulative, and tenacious psychopath."
7629,Zona Zamfirova,2002,Missing,Missing,Missing,Missing,Missing,Missing,"Zona Zamfirova is set in the eastern Serbian city of Niš in the 19th century. The plot follows the story of Zona Zamfirova, a local rich man's daughter, and the vicissitudes of her affair with Mane, an ordinary goldsmith. As it was undesirable for the daughter of a rich man to marry a craftsman, the two are at first divided, with the possibility of Zona marrying Manulać, who came from a wealthy family. Everything is, however, changed as Mane organizes a successful conspiracy to keep Zona for himself."
7630,Girls Rock!,2008,Missing,Missing,Missing,Missing,Missing,Missing,A documentary about four girls who transform their lives at the Rock 'n' Roll Camp for Girls.
7631,Ben X,2007,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Harassed by bullies because of his mild autism, teen Ben (Greg Timmermans) finds refuge in an online computer game, which leads him to his virtual dream girl, Scarlite (Laura Verlinden). Together, the odd couple seeks revenge against Ben's tormentors. Director Nic Balthazar's beguiling mix of kitchen-sink drama and full-blown fantasy was Belgium's Oscar submission for Best Foreign Language Film."
7632,Alien Raiders,2008,insufficient sample,9.0,insufficient sample,10.0,Missing,Missing,"It's the end of yet another night at Hastings Supermarket, a grocery store in Buck Lake, Arizona. But just before closing, a group of masked and armed to the teeth militants invades the store and take everyone hostage"
7633,Trainwreck: My Life as an Idiot,2007,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"A dramatic comedy about a self-induced attention-deficit disordered, learning disabled, Tourette's syndrome suffering, balance impaired, ex-alcoholic young man from the Upper East Side of Manhattan and the gold-digging girl who inspires him to try to get it together."
7634,Ping-pongkingen,2008,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Rille, an ostracized and bullied teenager, who only excels in the ping pong room, descends into a life-and-death struggle with his younger, more popular brother when the truth about their father surfaces during their spring break."
7635,Bedtime Stories,2008,insufficient sample,2.0,0.48717948717948717,39.0,3,There are two or more women in this movie and they talk to each other about something other than a man,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?
7637,Choke,2008,0.3076923076923077,13.0,Missing,Missing,Missing,Missing,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.
7638,Revolutionary Road,2008,0.21739130434782608,23.0,0.4117647058823529,17.0,3,There are two or more women in this movie and they talk to each other about something other than a man,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.
7639,Blackadder Back & Forth,1999,insufficient sample,3.0,insufficient sample,10.0,Missing,Missing,"It's Millennium Eve and Blackadder is hosting a dinner party for a few select friends, Lady Elizabeth, Viscount George, Archbishop Melchett and Archbishop Darling. Baldrick devises yet another of his infamous cunning plans to help his ever greedy master Edmund Blackadder con money from his gullible friends. The pair build a ""time machine"" from empty cereal packets and place bets with their friends as to when in history they will travel, retrieving various artifacts from their travels as proof, items which Blackadder already owns! However, in a strange twist of fate the time machine actually works and the pair are thrown back in history initially to the Jurassic period. Gradually the pair start to return to their own time stopping off at various famous times in history such as Sherwood Forest and the Battle of Waterloo but will they make it home?"
