,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
3387,The Jungle Book 2,2003,insufficient sample,4.0,Missing,Missing,0,Fewer than two women in this movie,"Mowgli has been living in the man-village with his little stepbrother Ranjan and his best friend Shanti. But the man-cub still has that jungle rhythm in his heart, and he misses his old buddies Baloo and Bagheera. When Mowgli wanders back to the wild for some swingin' fun, he soon finds the man-eating tiger Shere Khan is lurking in the shadows and planning his revenge."
3388,All the Real Girls,2003,insufficient sample,2.0,Missing,Missing,Missing,Missing,"In a small North Carolina town, Paul, a womanizer, meets Noel, a confused intellectual returning home for the first time in years since she left for boarding school. The film depicts the typical romance of a good girl and a bad boy, in an interesting way."
3389,Amandla! A Revolution in Four-Part Harmony,2002,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"The struggle to eradicate apartheid in South Africa has been chronicled over time, but no one has addressed the vital role music plays in this challenge. This documentary by Lee Hirsch recounts a fascinating and little-known part of South Africa's political history through archival footage, interviews and, of course, several mesmerizing musical performances."
3391,Gerry,2002,0.0,11.0,insufficient sample,2.0,0,Fewer than two women in this movie,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.
3392,Ã€ la folie... pas du tout,2002,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"Angelique, a young student, is in love with a married doctor. We see her attempts to make him leave his pregnant wife, but he does not appear for meetings or finally the booked journey to Florence. Then the movie is turned back to the beginning, and the view changes: We are now following the view of the doctor instead of Angeliques. And things look quite different now..."
3394,Ordinary Sinner,2001,Missing,Missing,insufficient sample,6.0,Missing,Missing,Three friends encounter violence and bigotry in a small college town.
3395,Dennis the Menace,1993,0.05555555555555555,18.0,insufficient sample,7.0,Missing,Missing,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.
3396,Into the West,1992,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Accused of a crime they didn't commit, two city kids and a magical horse are about to become the coolest outlaws ever to ride Into The West."
3398,Dark Blue,2002,0.06666666666666667,15.0,0.25,16.0,Missing,Missing,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics."
3399,Gods and Generals,2003,0.10526315789473684,19.0,Missing,Missing,Missing,Missing,"The film centers mostly around the personal and professional life of Thomas ""Stonewall"" Jackson, a brilliant if eccentric Confederate general, from the outbreak of the American Civil War until its halfway point when Jackson is killed accidentally by his own soldiers in May 1863 during his greatest victory."
3400,The Life of David Gale,2003,0.43333333333333335,30.0,Missing,Missing,Missing,Missing,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.
3401,Old School,2003,insufficient sample,10.0,0.5384615384615384,13.0,2,"There are two or more women in this movie, but they only talk to each other about a man",Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.
3402,Dischord,2001,Missing,Missing,insufficient sample,1.0,Missing,Missing,"On the brink of her world tour, at the height of her success, alternative rock violinist, Gypsy, put down her violin and walked away... A man brutally beats his girlfriend to death and tosses her remains into a local river... A retired Boston PD detective isn't buying the news report of a local girl accidentally drowning... While Gypsy's unprecedented disappearance perplexes the entire music industry, she retreats with her husband to the desolation of Cape Cod in winter... Seeking refuge in his past, the murderer contacts his estranged brother and falls in love with his brother's wife, Gypsy... And then a body turns up on Cape Cod... And the detective isn't convinced that this will be the last... Here, in the smallest quietest corner of New England unfolds a disquieting tale of what happens when music meets murder... and a lyrical portrait of the ever-present guardians who preserve life's natural harmony."
3403,The Lawless Heart,2002,insufficient sample,4.0,insufficient sample,4.0,Missing,Missing,"In a British seaside resort, several lives intertwine following the funeral of a gay restaurant owner"
3404,The Navigators,2001,insufficient sample,2.0,insufficient sample,4.0,1,"There are two or more women in this movie, but they don't talk to each other","In South Yorkshire, a small group of railway maintenance men discover that because of privatization, their lives will never be the same. When the trusty British Rail sign is replaced by one reading East Midland Infrastructure, it is clear that there will be the inevitable winners and losers as downsizing and efficiency become the new buzzwords."
3405,Elsker dig for evigt,2002,insufficient sample,4.0,insufficient sample,6.0,Missing,Missing,"Cecilie and Joachim are about to get married when a freak car accident leaves Joachim disabled, throwing their lives into a spin. The driver of the other car, Marie, and her family don’t get off lightly, either. Her husband Niels works in the hospital where he meets Cecilie and falls madly in love with her."
3406,Poolhall Junkies,2002,Missing,Missing,insufficient sample,5.0,Missing,Missing,A retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish.
3407,Till Human Voices Wake Us,2002,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Sam and Silvy are best friends. One night, as they are watching a falling star while floating on their backs in a lake, Sylvy disappears from his side. Despite his best efforts, he cannot find her under water. Many years later, Sam, now a psychologist, returns to bury his father. Back in his hometown, he meets a woman called Ruby who reminds him in so many ways of his lost love."
3408,Stone Reader,2002,Missing,Missing,Missing,Missing,Missing,Missing,"Filmmaker Mark Moskowitz finally reads a critically acclaimed novel he bought back in 1972, and discovers that both the book and the author have long since vanished. STONE READER documents Moskowitz's quest to find out why. As he solves the mystery, the twists and turns of the journey reveal something more-the singular bond literature can create among strangers."
3409,Cradle 2 the Grave,2003,Missing,Missing,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other","Gang leader Tony pulls off a major diamond heist with his crew, but cop-turned-criminal Ling knows who has the loot and responds by kidnapping Tony's daughter and holding her for ransom. Unfortunately, Tony's lost the diamonds as well. As he frantically searches for his daughter and the jewels, Tony pairs with a high-kicking government agent who once worked with Ling and seeks revenge on him."
